# TYPE: validation-run
# S032 expected features for the fixture tape. Recomputed by the reference implementation; blanks = warmup (NaN).
id,rollvol,rv60,rollcor60,drawdown,volofvol,regime_score,crisis_flag,regime_flag,regime_p
d1844,0.28289240663559573,0.2814713024558066,0.7425559046945394,0.07143962749473576,0.02538997840040872,1.5812474693916077,1,1,0.9875384118132384
d1845,0.2838200957185141,0.2826650377205618,0.7364231418066243,0.05958952605032993,0.02715945374416525,1.5730681293744304,1,1,0.9937563683944626
d1846,0.2833337023161311,0.28170590051162026,0.7293823558784507,0.06706818750811618,0.028426908735119685,1.592244942146512,1,1,0.993414290679007
d1847,0.28305790709892736,0.28190505281146255,0.719708595465533,0.05637181004783045,0.029327367089298416,1.5364204368038754,1,1,0.9941886319747195
d1848,0.2830725679157838,0.28174840681443347,0.7178429222886865,0.058411783517412545,0.029736014328073913,1.5327938714445881,1,1,0.99163842748671
d1849,0.2848776080986695,0.283043628633941,0.7262888861838266,0.07332904369647618,0.029828276140444254,1.6035741763051172,1,1,0.9914387369101421
d1850,0.28817359095809686,0.2860566929275895,0.7213519948113221,0.09204056416645875,0.02970397548427065,1.63035799591235,1,1,0.9946028330781832
d1851,0.28575994277389216,0.2834491846311924,0.7202779618525446,0.09588234927288682,0.029031184651834796,1.5883958852856137,1,1,0.9954689598438697
d1852,0.2853861678498409,0.28300667660192963,0.7334406202208458,0.11031416946033634,0.027461101979227527,1.6135092581688075,1,1,0.9940408356796022
d1853,0.28541228296956406,0.28303650759569987,0.7330779454299015,0.11211741935570538,0.025402790762741215,1.5323022664368917,1,1,0.9949418188624246
d1854,0.28359456453021564,0.2812795793911418,0.738988120666749,0.1081210761799452,0.022426460271771594,1.4224497205085156,1,1,0.9914113061313841
d1855,0.2812180593811786,0.2789675657861825,0.7438341429241745,0.09142527690369641,0.0195364124397549,1.27483802267803,1,1,0.9824961560703912
d1856,0.2919437049562306,0.28999969062198994,0.7588436303524553,0.12599037701946902,0.016699274331713424,1.3722598717601364,1,1,0.9551626596491968
d1857,0.2908356555660598,0.2892036976196204,0.7563868493004453,0.1306241252061752,0.013547925792341448,1.2552394555228141,1,1,0.9758319658871824
d1858,0.28964935880557513,0.2881787806512381,0.7622893698510337,0.12519918696579527,0.010713233631250494,1.1516082839041497,1,1,0.9493196355389155
d1859,0.2899488243781415,0.28841495000394435,0.7628568215723895,0.11892682680503838,0.006931689114066286,0.9984544688046437,1,1,0.9046534263602238
d1860,0.2887897923660223,0.28711694372887897,0.7574095313815942,0.12581064178033366,0.0034683705755667303,0.8654631621676673,0,1,0.7764023762958965
d1861,0.29127250954217987,0.2894579332940746,0.7216530415085716,0.10049200908823969,0.003528189283883565,0.6490161700488933,0,1,0.5919293131945418
d1862,0.29318155666156076,0.2910212833370225,0.7183657039888741,0.08596973882604525,0.0036422722737519567,0.5955183699925896,0,0,0.25947812968886663
d1863,0.2886342620072228,0.2863600417863161,0.7248289137597912,0.09790479067027734,0.003589802200255114,0.6287564920973502,0,0,0.1978461764182374
d1864,0.2946703354440894,0.2926774597347615,0.7358395698799558,0.12414434316873371,0.0038793170933618705,0.774549948191165,0,0,0.23475470911277685
d1865,0.2956765200683419,0.29372094056334486,0.7371640554471762,0.1459158390870633,0.004206577741662324,0.8499814875267407,0,0,0.4440469490443824
d1866,0.2961883585668104,0.2942476113373479,0.7481984293311631,0.17100345123188646,0.004443598895426587,0.9691384144515399,1,1,0.5671749712000281
d1867,0.2958447689626764,0.29388124825203904,0.7447028502289335,0.1830241576430296,0.004528284859226423,0.9830945310574172,1,1,0.7412373440598821
d1868,0.30911995485816823,0.30665594373142757,0.750014038406557,0.1460518260000725,0.006132733700038297,0.9896396998988709,1,1,0.7584149879413851
d1869,0.364013131606631,0.3632970826117123,0.7944175603211143,0.22586309299919288,0.017430521515901846,1.9719848265899744,1,1,0.7661983348790098
d1870,0.3823731245542938,0.37977858577442536,0.8099435373720286,0.1806492228886374,0.026174607794827068,2.2375641103514217,1,1,0.9995167524381391
d1871,0.38704967682399755,0.384112835601629,0.813693635160541,0.15693178946135486,0.032481554204504916,2.381982217481273,1,1,0.9999154094051785
d1872,0.395836375506248,0.39338644699108943,0.8083637174501175,0.19115265628633654,0.03802382472071759,2.64213926043184,1,1,0.9999672140465296
d1873,0.39529640333186267,0.39304722412232485,0.8077928282112196,0.1929886830703449,0.04204619782256614,2.734545172216761,1,1,0.9999940552371875
d1874,0.40785182749310867,0.40749343332139143,0.8102847071168023,0.2377025360465794,0.04610577610383411,3.008162535104361,1,1,0.9999967585661169
d1875,0.4077701618842976,0.40742590929511113,0.8064234483001415,0.2251717718663591,0.048890807491881114,2.9932562777595364,1,1,0.9999994619713365
d1876,0.40690123508376086,0.4066559663539798,0.8033840206160529,0.20370356224414526,0.051158729862044665,2.935461678673796,1,1,0.9999994066718579
d1877,0.4124198716965756,0.4133206910449808,0.8062459488745012,0.23193133622389264,0.05300698651765915,3.0544817036156897,1,1,0.999999132967233
d1878,0.42666650934471545,0.42506626297251837,0.8206404801921777,0.19079557763302324,0.0550240187619092,3.0482955512324623,1,1,0.9999996030142233
d1879,0.45077371363227803,0.4473945311561124,0.8213705144404304,0.1325141762024248,0.057999504274829645,2.997816977512501,1,1,0.9999995865640239
d1880,0.4500984421914687,0.44687536485483703,0.8320509391529102,0.13403307128957181,0.05957294932530765,3.0292614998530305,1,1,0.9999994241691831
d1881,0.4566949245149615,0.45304069044555256,0.8378128031442545,0.10197818797729087,0.06062558985197245,2.9561410184039105,1,1,0.9999995315493185
d1882,0.4565798009893559,0.4529137154093548,0.8379267620528976,0.10788959734775698,0.060617456178827064,2.920043614301754,1,1,0.9999992430100554
d1883,0.46087911580328006,0.4574258816518141,0.8460025337753627,0.1355370256633012,0.059321576572210384,2.967158655533829,1,1,0.9999990406349124
d1884,0.47604628930197346,0.4736197627604443,0.8588865743794344,0.18669067200407777,0.05821517606163764,3.1492102853822366,1,1,0.9999992958180366
d1885,0.48459772117034916,0.48297973220762225,0.8616101522091323,0.22404914771939674,0.056253803317766526,3.2103448458031245,1,1,0.9999997868153988
d1886,0.4913689737155284,0.4889663342994931,0.8668732420696843,0.19362210286023593,0.05301004232885059,3.0547404170978445,1,1,0.9999998572767311
d1887,0.4913783548527158,0.48897941153499136,0.8674940506917393,0.20079094272922565,0.04743955844694482,2.918739274293486,1,1,0.9999996036877493
d1888,0.49464029205254234,0.4929009364754863,0.869816840980796,0.22464707267829362,0.04117099491142837,2.8408571020704216,1,1,0.9999990323866227
d1889,0.4955558415169521,0.4932760139088605,0.8673414931707054,0.2146429424564403,0.03972187282132012,2.7469923043726574,1,1,0.9999983867528324
d1890,0.49865185854792304,0.4967943494522004,0.8733754576597564,0.2388586102258985,0.039111159167892,2.8123551452583695,1,1,0.9999970128479059
d1891,0.4991201762388261,0.4976396718006257,0.874081885722091,0.2495534107969275,0.038030017106924115,2.79833828081038,1,1,0.9999980548898373
d1892,0.510329400656369,0.5074912127400535,0.8820574718986527,0.21214888494724848,0.037594018603208296,2.729284995783761,1,1,0.9999978674535034
d1893,0.5109477032512136,0.5080184870397195,0.883451259572362,0.1986710448545892,0.03619997376023947,2.645175601735087,1,1,0.9999966447028026
d1894,0.5121644175287031,0.5090079904622798,0.8831475247421247,0.18564717693183944,0.03511240675728504,2.565202313676711,1,1,0.9999941725354544
d1895,0.5087454063188409,0.5052632999344733,0.8703807514175865,0.19299184951140558,0.03293404287012281,2.45278203001797,1,1,0.9999901499633972
d1896,0.5078645879812408,0.5052460813730892,0.8730485525144119,0.21193400596174283,0.029554815637107244,2.422139318254697,1,1,0.9999793993130378
d1897,0.5043501939692184,0.5022572384467978,0.8706317128482152,0.20695376778170976,0.025382036678227082,2.279664256184845,1,1,0.9999748101684708
d1898,0.5012217849556961,0.4994529358246012,0.869674454755842,0.1876611765606461,0.021663299988520027,2.116942065552287,1,1,0.999935830812696
d1899,0.49878627815049903,0.4980214776307843,0.8668238577061596,0.16785103646857447,0.019897519183063355,1.9913921695378203,1,1,0.9998133169096208
d1900,0.4975432231799599,0.49664965570131947,0.8653099380370622,0.1756522463514258,0.017512375431590822,1.9371220757505476,1,1,0.9995745239784545
d1901,0.4898933914915866,0.4870863411972788,0.8721154805797651,0.15335386885932803,0.015341514917041856,1.8142416134148853,1,1,0.999392578328674
d1902,0.4998236671727601,0.4982433608322962,0.8772232279821917,0.19592150614266982,0.012494004788360949,1.9127718781849754,1,1,0.9986403471828472
d1903,0.49823695953562697,0.4979535875638722,0.8736520386552301,0.21217124352920758,0.00922151429732829,1.8552965783035171,1,1,0.999287387202923
d1904,0.5077742544501672,0.5087431104326505,0.8761235148637693,0.2523304353218823,0.007756767029918833,1.9629823871480883,1,1,0.9989611750881146
d1905,0.5085955231335662,0.5111687505772488,0.8797593580715694,0.2725262804882249,0.0070481548546351604,2.0064057648134654,1,1,0.9994873536006922
d1906,0.510319146333611,0.513643324642698,0.8816716634129629,0.29108131564226497,0.006908183977374483,2.0502346939610896,1,1,0.9996144356156478
d1907,0.5136086381831819,0.516156975902705,0.8874839006663355,0.2698695291876438,0.006847045892197798,2.006824814738298,1,1,0.999710794498234
d1908,0.5136907769472286,0.5161380202886013,0.8872389561311212,0.25799955704326427,0.006888018517046977,1.9564648313701565,1,1,0.9996154942057884
d1909,0.5170290533726538,0.5177589288909481,0.8882780954158218,0.2282513920141601,0.007113138573079549,1.8769052601417346,1,1,0.9994649601184332
d1910,0.5166631403534496,0.5172862251536621,0.8886846298086569,0.2414950508402528,0.0073455474897438445,1.8999796408586558,1,1,0.9990984132441928
d1911,0.5224999897537639,0.5217506875999312,0.8946373429797578,0.21565248369813075,0.007970632483932665,1.8685420439573432,1,1,0.9992250205988444
d1912,0.5226103483871222,0.5210971793180672,0.8944407787817916,0.20790310969150055,0.008644308120451371,1.8440289548479682,1,1,0.9990475890729091
d1913,0.5256566528388888,0.5234262319186164,0.8947523845775845,0.18853909708362418,0.009482738273261413,1.8042175464196932,1,1,0.9988815269141131
d1914,0.5268229944095839,0.5243197381987306,0.8952902913316088,0.17578884644665752,0.010284659351185213,1.7772792830643394,1,1,0.9985480188239219
d1915,0.5254102010381488,0.5237304548170056,0.8963406502299799,0.1872744982936661,0.010871247522390064,1.805679648989648,1,1,0.9982676914407472
d1916,0.524613575172591,0.5228675482224021,0.895198302277633,0.21593925223956137,0.011300666256101344,1.8680937726419453,1,1,0.9985618659911168
d1917,0.5289315224896312,0.5280060485835786,0.8980309366600195,0.2438513161474547,0.011834038143438414,1.9639550065516262,1,1,0.9990447854563724
d1918,0.5297715004794121,0.5286075180514886,0.8956942180740936,0.23335605589778452,0.012122108204531145,1.9195844325713318,1,1,0.9994906140945657
d1919,0.5305204347503047,0.5302397162894669,0.8969912303694189,0.24966787729436812,0.012114660225882087,1.955521813839687,1,1,0.9993185275595828
d1920,0.5355345823476105,0.533976901151687,0.891676958969394,0.22545764430238488,0.012129236927984139,1.8689023892038652,1,1,0.9994616400575336
d1921,0.5320065605220199,0.5310712550016206,0.9014473399894334,0.21857204494605384,0.01067038394224473,1.8329115177255868,1,1,0.9990498368132513
d1922,0.5316956094702618,0.5308277010460056,0.9013951577056545,0.19710163136656378,0.009930515486631304,1.742958731513984,1,1,0.998796964392496
d1923,0.5321886008238305,0.5306139515296977,0.9015650113502133,0.18462314614700376,0.008633835982396792,1.6674001601969417,1,1,0.9978309764196144
d1924,0.5311558087711987,0.5294454126204661,0.9014228753442141,0.20396626101285772,0.008056262804633669,1.685094692600722,1,1,0.996443392498781
d1925,0.5308952689505257,0.5291471561712056,0.899631062504135,0.22255696345428802,0.007327141046319762,1.693133316599406,1,1,0.9968321257481465
d1926,0.5284156175973976,0.52580375993533,0.9005000472933051,0.21709190012231427,0.00647618384777362,1.6401010600349126,1,1,0.9969944431932756
d1927,0.5321290439904732,0.5286269179118935,0.9011015775495477,0.1929531733645091,0.005912805888945206,1.5631594495831793,1,1,0.995748446020923
d1928,0.5278058326382181,0.5245765012606648,0.9027496896508146,0.16778106706747153,0.005027811304892773,1.4589630081784029,1,1,0.9929748659063065
d1929,0.488637279132731,0.4846138984259636,0.8888566558095442,0.16356548624023026,0.009860486306047973,1.3618260425155089,1,1,0.986174620822929
d1930,0.47398327697550974,0.4706762154630794,0.8832328909513496,0.1695739297341774,0.015203461010964387,1.4156538290472123,1,1,0.9741631767200946
d1931,0.4778689372414263,0.4743677000143065,0.8884270443498953,0.13520170422208633,0.018387240197209904,1.420040468348244,1,1,0.9817123383322826
d1932,0.47266430231011164,0.46873697994192665,0.8899159788534086,0.11660427536710649,0.021418039494292124,1.417781783319436,1,1,0.9822221293274706
d1933,0.49706422707482406,0.49351179786181554,0.9009623779806741,0.1807418574651218,0.021922213352450086,1.7034705345145078,1,1,0.9819614045898871
d1934,0.48379498138150284,0.47989514929762256,0.8994192599168331,0.18861515000808637,0.02308171169181369,1.690962084995328,1,1,0.9971910446369107
d1935,0.48494511306416443,0.48142862556812777,0.903685729175353,0.208518559089354,0.02394802045674381,1.7711541338938084,1,1,0.9969514368459291
d1936,0.48600349553427213,0.48354019685236116,0.9039095464129263,0.23581842573534234,0.024572664694376342,1.8480641213841027,1,1,0.9981967587665215
d1937,0.4810590873151313,0.4780892038459433,0.8919284366018849,0.2414445311373871,0.025141164322647565,1.7978518878213219,1,1,0.9989107283791896
d1938,0.4714230809604077,0.4705915835380742,0.8815578612915271,0.2653848050371176,0.026023593024422698,1.7983553914861519,1,1,0.9984861631192519
d1939,0.46128882297746787,0.46596114591299265,0.8914931550349996,0.30932627021655323,0.02723512917007739,1.9425124170582988,1,1,0.9984911501014853
d1940,0.46193745264715996,0.46744096245644956,0.8923768258202958,0.3217959331343337,0.027581666109639604,1.976094810364949,1,1,0.999413680217307
d1941,0.45605952097906527,0.4627875511157764,0.8912737620840272,0.3055662730666201,0.02807241502808136,1.9146155473491655,1,1,0.999529607975894
d1942,0.4590752040564744,0.4643049140560864,0.889480057899449,0.2692768446987501,0.0278468369737783,1.8091573478135314,1,1,0.9992959523541437
d1943,0.46494495344301423,0.47097731429012213,0.879770416403188,0.2619728250008828,0.02676747225735862,1.780518262055133,1,1,0.9985942747658121
d1944,0.45101069819526035,0.4541573628819464,0.8720916617342094,0.2590431132437503,0.026043939393337105,1.7279885041128769,1,1,0.998304067648155
d1945,0.44712846341864326,0.4473361978921025,0.8733664439976306,0.23851257132384035,0.024909461603051426,1.6301301017106595,1,1,0.9976075717044939
d1946,0.43839364544734744,0.4404219049648181,0.8698946345483798,0.24173151894667017,0.0238814325949504,1.598264649574953,1,1,0.9954622081911272
d1947,0.4415953497019108,0.442329894886522,0.8707253670418926,0.22492187681893758,0.02106922773546289,1.5000339386066497,1,1,0.9944125032836043
d1948,0.44332497652135855,0.44208229576460284,0.8720860124447384,0.2017712099231237,0.01727936557231604,1.3600247847870595,1,1,0.9894067935497902
d1949,0.44375197523587345,0.44356343118181596,0.8700339885990771,0.21901007417861218,0.01725109445892041,1.4065570337970883,1,1,0.9738639417968961
d1950,0.44129596046833297,0.440773345496649,0.8665919006534527,0.23434844360182824,0.017878826010229592,1.4543135983403632,1,1,0.9806090189076646
d1951,0.4409376902608638,0.4402879249927718,0.8660088024168476,0.24190634181814785,0.018191901639388164,1.4751532466374042,1,1,0.9857523264513361
d1952,0.42754549877979264,0.42885513133247005,0.8572319592562907,0.24202373200365732,0.019472057946974385,1.4835143883978306,1,1,0.9875510336406106
d1953,0.4256915313703365,0.42754608007550987,0.8553906826350633,0.2385588294109202,0.018677795645036223,1.4536195788446118,1,1,0.9882079566898332
d1954,0.4236263231368131,0.42659597754021333,0.8571988094571127,0.24287996544035173,0.018736283772839323,1.45098990120825,1,1,0.9856882093338061
d1955,0.42360123357533924,0.42619455072779194,0.8674896283797864,0.24345376238085034,0.018166757804508514,1.4089488677076731,1,1,0.9854426760223648
d1956,0.42177196238110964,0.42340708867920956,0.8639996084962077,0.24386069544743286,0.017011893350496157,1.384663819226434,1,1,0.9809052855294365
d1957,0.42121142558989283,0.42333586988626376,0.8634521595349921,0.24765654801217202,0.015790786513340167,1.365317395523987,1,1,0.9776793980753811
d1958,0.4174100848831548,0.42135813147216633,0.8561729374727969,0.24869379992255297,0.015336685163563466,1.3651994907178786,1,1,0.974733710932118
d1959,0.417445078479235,0.4206750106762076,0.8573275481837354,0.24308829323812142,0.015354293125979322,1.3442672238139994,1,1,0.9747146454494479
d1960,0.41443619627503364,0.4160259649231735,0.8563648395874799,0.2374896163215995,0.015192832676546909,1.3153280459126748,1,1,0.9710984443962959
d1961,0.41156525500870517,0.413676559864559,0.8535465747391705,0.21990195035012602,0.015359642032833657,1.2727285413734843,1,1,0.9652629209161442
d1962,0.39960835920088467,0.4001390865633299,0.8436156665515739,0.22469666004551467,0.015951347392193664,1.281165531152221,1,1,0.9545659532270004
d1963,0.4003032621074697,0.3995552465446789,0.846100378670161,0.2110228862754797,0.015203233073258073,1.222602573239746,1,1,0.9569080201710171
d1964,0.3873159290724044,0.38521815757729577,0.8396570371059385,0.20496798984871115,0.016640667308805392,1.2107790117790982,1,1,0.9379640687145221
d1965,0.38365549855764475,0.38114558406516474,0.8354245429142775,0.2070277661530301,0.018068819070679712,1.2400065854664895,1,1,0.9332921129771948
d1966,0.3804644191926491,0.3775783000225295,0.8404503043461637,0.2032050354565594,0.019737702483942837,1.2371539452090698,1,1,0.9442875713141292
d1967,0.37664206668954436,0.37399882865852685,0.83524064700365,0.19496891163095792,0.021010460033600048,1.2414374381063442,1,1,0.9432943463630759
d1968,0.3766335216620722,0.37400057364530714,0.8368031586082887,0.19543503777607932,0.021576481103772124,1.244756696343465,1,1,0.9447795758389465
d1969,0.37291381061168827,0.3706068362512835,0.839541034763884,0.18959150905823113,0.021858339059905817,1.214081127810528,1,1,0.9459052056447472
d1970,0.3714727849588646,0.36894174622612275,0.8299500840403455,0.1916432562723467,0.02187074361499378,1.2346807281904657,1,1,0.9346288322832411
d1971,0.36446370703955927,0.36255076785611184,0.832410058300869,0.189166697257769,0.021889148107088918,1.1975136806581648,1,1,0.9424197816846369
d1972,0.36368696884703555,0.3619910737404479,0.8327332353271973,0.188902260639025,0.022446515137522403,1.1995073512143732,1,1,0.9276627668703749
d1973,0.3597124892414429,0.35861846946536496,0.8253024828007535,0.18714335978710947,0.022958092910465466,1.2086701539094327,1,1,0.9285359492656752
d1974,0.3578143837824353,0.35719248413894245,0.8232469079357546,0.18699632685331818,0.023262555138338803,1.208672621798846,1,1,0.9324251973064245
d1975,0.3580446378097384,0.35746757341407354,0.8234588663985953,0.19959058955662343,0.02306063902568447,1.2276617518288127,1,1,0.932426217895071
d1976,0.3512626456728834,0.34981895999158125,0.8113499929280928,0.200491427156502,0.02298787579049537,1.232593633807342,1,1,0.9398683412819192
d1977,0.34427362000374734,0.3420491003174634,0.8019418030494625,0.19581460239669365,0.022923871429623967,1.216364299429214,1,1,0.9416719182770189
d1978,0.34284554568354186,0.3409456615552748,0.7971864386294272,0.1984251545621424,0.02265944358943903,1.2183137314827615,1,1,0.9355384643655684
d1979,0.340425736692369,0.338128172632235,0.7836190320194943,0.19630347622224273,0.021907621322674476,1.2182270430924789,1,1,0.9363057911070759
d1980,0.3334342844794443,0.33180596716796046,0.800304441913987,0.19643367316287652,0.021299167124891268,1.1351641405050699,1,1,0.9362718508051395
